# case	record	name	stored_hex	x	y	z
# records=4194 cases=4332
3607	3483	SAD	40daeda2160d5fac	4128560	-4803885	-1390327
3608	3484	LIFEGIVER	40dafb888faecfcb	3070352	-4834807	-1861297
3609	3485	IMAGINOS	40dafc3764e91251	5662480	-4424480	-1102953
3610	3486	URKURAN	40dafcc3f1e2fcf0	3646064	-4104440	-1846640
3611	3487	STAR OF THE LID	40db07a1738ad4ae	3959632	-4640688	-1506280
3612	3488	PLENTYFUL	40db0d3596b5f64c	3277136	-5075052	-1665551
3613	3489	NEW LIGHT	40db0e89181215b8	4917840	-6092172	-924761
3614	3490	ARTISTICALLY WHITE	40db123de0dea7d7	3921776	-4463420	-1583645
3615	3491	BELEFONTE	40db13d79758620d	4059632	-5133879	-1330382
3616	3492	GEMELA ALPHA	40db246683c06a69	3614992	-4599761	-1671484
3617	3493	FINITE	40db2b7766fe4fb8	3263568	-3740613	-2279034
3618	3494	NOTHING	40db2bc25b17806a	5824624	-3443681	-1387119
3619	3495	OLD REDDY	40db3163e9065ae1	4366416	-4739783	-1345465
3620	3496	DREAM LAND	40db3298a032929f	3308208	-4644237	-1812692
3621	3497	SAN CRISTOBAL	40db36eebccc826f	4811056	-4866096	-1190366
3622	3498	KAI	40db36f25889a8fb	4197488	-4771488	-1391423
3623	3499	DEBBIE NEAVE	40db3805b074059b	4228560	-4635214	-1422025
3624	3500	AEGYPTUS MINORI	40db43ff9c55ea85	3683920	-4421661	-1714035
3625	3501	ASSALMAR WEREING	40db531904008f3e	4773200	-4804238	-1220168
3626	3502	THE SPARK THAT BLED	40db5a74cccf6dd6	5869264	-5201184	-917539
3627	3503	MACHIAVELLI	40db5b5daec45a9e	3063568	-4028950	-2269590
3628	3504	SOLMISHAP2X	40db5bc12ea19d56	4197488	-4671488	-1428717
3629	3505	DIMMIN	40db654bea196e2c	4259632	-4144350	-1589109
3630	3506	WANDERLUST	40db6eb4d79f468b	3959632	-4740688	-1496471
3631	3507	SOLNEMAN 3	40db721b86118bd2	3377136	-4658630	-1786356
3632	3508	SYLLAB	40db7bb4e72c188c	4297488	-4541055	-1442103
3633	3509	SUGAR COATED	40db88686d58f4e8	3952848	-4320328	-1650913
3634	3510	POLARION	40db8a037002b5f2	3170352	-4839313	-1838056
3635	3511	ROCKITBUN	40db8c4f57299c41	3101424	-4644598	-1958313
3636	3512	SATVA ALPHA	40db99d1a8ff7c92	3446064	-5308620	-1544961
3637	3513	TRIPLICATE	40db9b2e00c2e252	2305360	-4296051	-2854289
3638	3514	VOYAGER	40db9c22f52f3000	2374288	-4344078	-2741157
3639	3515	WASTED13	40db9c52c36e4b91	3270352	-4244639	-2036766
3640	3516	KROTINOR	40db9c74716f5129	3339280	-4396688	-1925777
3641	3517	XERES PRIMUS	40dba2bc4f05d92e	2656784	-4963163	-2146127
3642	3518	KARINE	40dba74528ec749f	3232496	-4109312	-2131775
3643	3519	KURTCOBAIN	40dbad95c20547ef	5662480	-4624480	-1082346
3644	3520	NEW HOME	40dbb9be10900091	3546064	-4806530	-1665720
3645	3521	DEATH STAR	40dbc03459cc079c	4297488	-4341055	-1523230
3646	3522	LITH01	40dbc57aaaac9f46	3201424	-4292349	-2069472
3647	3523	YAGAMI	40dbd1669f25fd0a	3890704	-4920850	-1487843
3648	3524	COLDDRIFTER	40dbdb82b5ee48e1	4028560	-5541484	-1277808
3649	3525	REVEALING LIGHT	40dbde446148d25a	5148912	-4830477	-1147371
3650	3526	LISTA 91	40dbf428f9514c79	3752848	-4441158	-1717445
3651	3527	POWER	40dbf54a9c9d262f	4028560	-5341484	-1330445
3652	3528	LAP931	40dbf732130ede93	3408208	-4320650	-1944684
3653	3529	LITH02	40dc0bd800000000	2550000	-4250000	-2650000
3654	3529	LITH02	40dc0bd800000000	-2650000	-4250000	2550000
3655	3530	ALFONIA ALPHA	40dc0ff1402d9206	2763568	-5188046	-2004236
3656	3531	HELL'S GATE A	40dc102a4a42276d	2618928	-4619831	-2375126
3657	3532	HENIA	40dc1834f250ad22	3790704	-5411018	-1402566
3658	3533	BRYOS	40dc18a508a18d4f	4566416	-4145435	-1519858
3659	3534	JINKU	40dc3022e202ccad	3790704	-5311018	-1433729
3660	3535	GELBEN	40dc308d5c1f3246	4259632	-4344350	-1559886
3661	3536	ADION	40dc33ac5f29c096	4159632	-4036827	-1719818
3662	3537	WEHTTAM	40dc3600a067dc0e	3683920	-4721661	-1660782
3663	3538	ASKEW 6	40dc382b458fe867	1378224	-6219442	-3371139
3664	3539	GOOD STUFF	40dc3c2fddef7d46	3852848	-4693755	-1598774
3665	3540	GREY STAR 3	40dc3c4f1745656c	3859632	-5423690	-1381198
3666	3541	ISHTAR	40dc42315073b210	4059632	-4388757	-1624134
3667	3542	UMBER	40dc48578e9753ef	4842128	-4434279	-1348838
3668	3543	NARNORTH	40dc4de193731dfa	3683920	-4521661	-1739975
3669	3544	AWAKENING	40dc4effb1daba9e	2718928	-4334162	-2459888
3670	3545	EXPLORER'S HOPE	40dc5f00530271dd	3301424	-4040099	-2178125
3671	3546	DANUBE	40dc61dc309b07d5	3270352	-4601395	-1931359
3672	3547	LACTOSE	40dc6340c37dd79d	3646064	-4404440	-1810153
3673	3548	FULA	40dc6c00a702740d	3783920	-4333902	-1774728
3674	3549	ZACHS FLAMIN GOOD	40dc769491268afa	3577136	-4225788	-1928149
3675	3550	DORIAN SYSTEM	40dc7a2dde5ac6d3	3377136	-4858630	-1777198
3676	3551	BLUE JEWEL	40dc854063653474	3477136	-4442209	-1890761
3677	3552	LOWEN	40dc90cb7c5fb4e4	3170352	-4589723	-2010247
3678	3553	BLUENEB	40dc9798cde1a479	3339280	-4596688	-1907433
3679	3554	SOLITUDINAE	40dc984960ce93cd	3959632	-5040688	-1467045
3680	3555	NARATNOS	40dca68e1111b017	2863568	-5045371	-2030641
3681	3556	STRATUS	40dca70ff57af6c6	3552848	-6145109	-1343871
3682	3557	EDWARDIUS PRIMUS	40dcb2a6a9195cef	3752848	-5467182	-1432270
3683	3558	BP	40dcb2dd711de98e	2267504	-4331639	-2992001
3684	3559	DALMA	40dcb8215de9c0ff	4397488	-4379550	-1527000
3685	3560	VEX	40dcbd07e4495c48	861808	-5947580	-5741320
3686	3561	BINKI	40dcbe787fcf5d90	4566416	-4445435	-1449966
3687	3562	V III	40dcd4d16b6fd18d	1082160	-5422823	-5030922
3688	3563	THOMAS EDISON	40dce270b6d74212	4535344	-4546215	-1434515
3689	3564	ACORES	40dcecad4a4340ae	4466416	-4692609	-1413164
3690	3565	LANDAR	40dd0463854030a6	3921776	-4663420	-1624678
3691	3566	HANNAKA	40dd0544b7b6946b	2750000	-4184912	-2582183
3692	3567	YARET	40dd0565156e8625	5011056	-4457736	-1330362
3693	3568	GLOWY	40dd056953433b99	4711056	-5570276	-1132451
3694	3569	ASKEW 1	40dd05c4c6a2cb86	3652848	-5121750	-1588493
3695	3570	ARCADIA	40dd1cc2337e37bd	4197488	-5171488	-1373321
3696	3571	TABACO	40dd1d2aae35ac09	2870352	-5993903	-1732830
3697	3572	SUNOCO	40dd296029d4a66b	4052848	-4246901	-1734919
3698	3573	ASTRO PATH A1	40dd360b64183d8b	3677136	-4423457	-1838978
3699	3574	PLAN 94	40dd38ae8c7c5e8b	2787856	-4319246	-2484980
3700	3575	WANDERING MINSTREL	40dd5ed6e5518d09	3890704	-5020850	-1539591
3701	3576	GARAN	40dd61572272ac31	1647152	-5040528	-3623644
3702	3577	BLINK	40dd61f372043f07	4366416	-5139783	-1340666
3703	3578	PHYIEXL	40dd6204f78c49e4	3270352	-4901395	-1877069
3704	3579	SWIFT	40dd6643f91b611c	4090704	-4302659	-1710427
3705	3580	THE SECOND STEP	40dd689cd0053cd9	3752848	-4941158	-1623997
3706	3581	LISTA 78	40dd7029f38ce3c7	3201424	-4392349	-2143731
3707	3582	PYSOTRON	40dd78db6581e47b	3852848	-4360565	-1796331
3708	3583	SOMBA	40dd7ab98918d64c	3470352	-4125558	-2108445
3709	3584	ZIPPO	40dd8731d275c9c3	4435344	-5255151	-1297248
3710	3585	LISA LEFT EYE LOPES	40dd87d7ad7b683f	4673200	-4777290	-1354493
3711	3586	SANNOS	40dd92da6c6245d6	4573200	-5202967	-1272722
3712	3587	PHOSPIS	40ddaaea8e26f762	3714992	-4504837	-1815290
3713	3588	NANDA	40ddae5d3de9d873	3025712	-4103498	-2447926
3714	3589	DAUGHTER 07-14-01	40ddaffaf890301c	4297488	-4741055	-1492048
3715	3590	LIALTAR	40ddb5c91447d116	3646064	-4704440	-1773666
3716	3591	FOUNTAIN OF DREAMS	40ddb65fcd459fa4	3539280	-4035183	-2130392
3717	3592	REDEMPTION	40ddd8d9d069b88f	5800336	-6162999	-854981
3718	3593	THALOORN	40ddd9ef56dd2ddc	4297488	-4641055	-1532611
3719	3594	LISTA 38	40dde372a1899b9a	4604272	-4597418	-1445868
3720	3595	FRENZAL 08	40dde98375ad48ce	3746064	-4402351	-1857325
3721	3596	MADANAMOHANA	40ddea8e24e2a08b	3777136	-4214201	-1924549
3722	3597	LOTHANACKOR	40ddf1c7aedd246f	3477136	-4542209	-1941456
3723	3598	IMMA	40ddfc1328fb02f2	2594640	-6276362	-1885446
3724	3599	CHARYBDIS	40ddffc1046ae90b	1778224	-4274111	-4041802
3725	3600	GUMMY	40de037fcaf5d6a4	3921776	-4763420	-1645195
3726	3601	LONELINIUS	40de04f4541696e1	4021776	-4397159	-1738246
3727	3602	ET	40de2046d26a6dc6	3677136	-4523457	-1854652
3728	3603	BRAS	40de20758a6f1939	3952848	-4820328	-1619072
3729	3604	SOUL	40de214cf15f2efa	5931408	-4786028	-1086844
3730	3605	GOOD LUCK HAVEN	40de2cb52f45be7e	3777136	-4014201	-2037888
3731	3606	DIPSON-TYGARA	40de47c4038b75df	4090704	-4502659	-1683424
3732	3607	MALCHUS	40de685b1a5e13d8	2756784	-5198992	-2172505
3733	3608	WHITE CORE	40de6c55f1871467	3414992	-5889610	-1548918
3734	3609	UKA	40de7241a0947f19	2181072	-6434179	-2221629
3735	3610	LUPUS	40de80649390112a	3814992	-4409913	-1856513
3736	3611	STEPPE	40de8a75d2d10543	2818928	-4348493	-2551282
3737	3612	OLDIE	40de92badfb9dc23	3952848	-4720328	-1677869
3738	3613	PULSAR DE ROBSON	40de94d953bb76ee	3063568	-4942703	-2068073
3739	3614	YOBOP	40dea2ec615a4b56	5079984	-4521208	-1365907
3740	3615	VARDA	40deaecddb5255c1	2656784	-5306745	-2228491
3741	3616	DENTON	40deb8cb37d081a0	3783920	-4533902	-1833721
3742	3617	OLD GRAY MARE	40debaaae0e10342	4359632	-4268513	-1690925
3743	3618	GAMESPY	40debe22577d2fa8	3194640	-4015176	-2454232
3744	3619	SAREIJH	40dec32d429c07b2	4911056	-4861916	-1319283
3745	3620	NIMAI	40dec6feb79ef7f2	3332496	-4049897	-2335163
3746	3621	HAINSEY	40dec847c65262e5	3783920	-4633902	-1797682
3747	3622	DUSKIS	40dece4949d3590b	3952848	-4279972	-1864582
3748	3623	CRYPTO	40ded61bde139eb6	2550000	-5170581	-2394879
3749	3624	LISTA 62	40dee907c0aa9cfa	4121776	-4330897	-1773130
3750	3625	FRIENDLY INN	40dee944c902725e	2543216	-4381058	-2840885
3751	3626	DEIRRAS	40deeddac8d3ef58	4942128	-4822933	-1328747
3752	3627	OAKIA	40df0d63fc8340e4	3677136	-4623457	-1870326
3753	3628	GARLAND	40df0d6f92585564	4159632	-4436827	-1722935
3754	3629	LISTA 33	40df19a094519fdb	4535344	-5146215	-1364469
3755	3630	CROW	40df3de0c78feb4a	5179984	-4634153	-1332711
3756	3631	ESPUCAS	40df44070d512ae4	3001424	-5665776	-1882703
3757	3632	CAMANDRIA	40df54a9df28db9a	5455696	-5134810	-1145238
3758	3633	LANTIRN	40df5b08e6f00cfa	2518928	-5436571	-2344630
3759	3634	PITSTOP 9	40df60628303473d	3752848	-5141158	-1665262
3760	3635	LONLY STAR	40df82a1580460f8	5824624	-3843681	-1441242
3761	3636	SOLNEMAN	40df83c0bc5f256a	3477136	-5441968	-1705434
3762	3637	MAGLOR-MA	40df8470c5e5e5d7	5455696	-4398585	-1344889
3763	3638	VANZANT	40df854fd1d16023	4090704	-4802659	-1642921
3764	3639	MANAGA	40df867a4ade6a4b	3125712	-4146492	-2490746
3765	3640	SISTE VIATOR	40df971cf5201b36	2436432	-4308926	-3081273
3766	3641	DELEBACORN	40df984800000000	4250000	-1750000	-4350000
3767	3641	DELEBACORN	40df984800000000	-4350000	-1750000	4250000
3768	3642	COMWI	40df98877d49729c	3752848	-5041158	-1710166
3769	3643	ASKEW 2	40df99dddefd9250	3101424	-5244598	-1989427
3770	3644	VALENTINE	40df9a4ad0310a89	3714992	-4904837	-1775995
3771	3645	MILX	40df9a52db324eee	5279984	-3927180	-1560675
3772	3646	TEIRATHRA	40dfc0e3b45fbb73	4979984	-4849294	-1346433
3773	3647	BLUE CITRINO	40dfc183c8bb638d	4535344	-5346215	-1341121
3774	3648	JIHADABAT	40dfc447cb560d63	4159632	-4536827	-1723714
3775	3649	BALANCE	40dfc9892b005f1f	4566416	-4645435	-1534444
3776	3650	VB002	40dfcf648013c7d6	3777136	-4314201	-1998952
3777	3651	ENERGISER	40dfd25851b9a81d	4259632	-4644350	-1647122
3778	3652	COLD STAR	40dfdaa7785c25f6	3608208	-4273476	-2115401
3779	3653	JASNOOM	40dfe5fd10ea19c4	4873200	-4685727	-1430466
3780	3654	LIFETTANOY	40dfe7f800000000	6150000	-850000	-6250000
3781	3654	LIFETTANOY	40dfe7f800000000	-6250000	-850000	6150000
3782	3655	GRAY 1	40dfee68246c05f5	5248912	-4847794	-1284999
3783	3656	RUNAWAY 3	40dff6c9cc7ef2ce	3408208	-5120650	-1875470
3784	3657	DALTON	40dff9154594867b	3332496	-4249897	-2311719
3785	3658	HEBRIDES	40dff9b7c5cd1527	4297488	-4941055	-1541993
3786	3659	VIRGIN	40dffa7fcc273178	4566416	-4745435	-1511147
3787	3660	MORL	40e000740e76bd60	3263568	-4440613	-2261322
3788	3661	ORAJUCSON	40e003ec00000000	2450000	-5250000	-2550000
3789	3661	ORAJUCSON	40e003ec00000000	-2550000	-5250000	2450000
3790	3662	AFEAG	40e00416af70ee17	3408208	-5020650	-1916890
3791	3663	CAITHNESS	40e00871d45a95f3	4021776	-4697159	-1738166
3792	3664	MOTHER OF MANY	40e008c95e2088d8	3714992	-5004837	-1766171
3793	3665	TRIAC	40e010bbac31f955	4704272	-4564576	-1532243
3794	3666	IAERALLA	40e016d51291ff07	5011056	-4857736	-1353633
3795	3667	LHASA	40e01f2ebe01653f	2850000	-4292078	-2699176
3796	3668	RUBY EYE	40e0236afb2188e5	3432496	-4021553	-2394337
3797	3669	BILLET DRUM	40e02c95b0248499	3439280	-4765935	-2020859
3798	3670	PHILOSOPHY	40e02cb9c6e711d6	3708208	-4049889	-2205765
3799	3671	ADAMASTOR	40e02e48e565270a	4873200	-4885727	-1391831
3800	3672	TRIPLET	40e0346a6aa1b5f1	3477136	-5741968	-1662225
3801	3673	THE GREY	40e03da55d296273	4159632	-4636827	-1724494
3802	3674	JASD	40e03f7b1557dd37	3652848	-5521750	-1649760
3803	3675	WEDIRUS	40e0416160f3b4eb	3163568	-4776122	-2203306
3804	3676	STERIL2	40e043e8d82e0f05	3746064	-4602351	-1932130
3805	3677	ASTURIAS	40e04429f6ff6f31	1244304	-5039060	-5313024
3806	3678	VINA	40e044e65ebb1d81	3877136	-4204946	-2043728
3807	3679	KANDRESE	40e05fc36c651e03	4021776	-4797159	-1738140
3808	3680	NADEA	40e06732683ab191	4059632	-5188757	-1594800
3809	3681	CANARIS	40e073309c20a87e	4459632	-4223749	-1788536
3810	3682	BIG PULSE	40e0779c2ac21e08	3539280	-4635183	-2055742
3811	3683	XARVARC	40e07b2051705af0	4773200	-4651613	-1520195
3812	3684	THALAX	40e08c51ba758a0a	2987856	-4262240	-2661222
3813	3685	PERIOD	40e0925f60e248c4	3677136	-4440439	-2078563
3814	3686	WEATHERWAX	40e09644b7cbee41	4052848	-4646901	-1803739
3815	3687	CYCLONE	40e096a74223d81b	4773200	-5404238	-1317021
3816	3688	STABILITY	40e0990b48aff1b9	4466416	-5292609	-1437978
3817	3689	BILLY CHILD	40e09918cb7b7faf	3783920	-5033902	-1784596
3818	3690	PULSONIO	40e0a1b55821a379	4397488	-4779550	-1620594
3819	3691	JW1-P3-S01	40e0a34f43758e4a	4704272	-4864576	-1488990
3820	3692	ZYGOTE	40e0aaff4ec62ae9	4259632	-5044350	-1588675
3821	3693	BLUEBONNET	40e0af236cc80994	3846064	-4400261	-2019011
3822	3694	SYRIAN	40e0b298f0894b15	2963568	-5171624	-2231225
3823	3695	KAWAII	40e0b57aafff66fb	4052848	-4299379	-1963866
3824	3696	LAIN'S NAVI	40e0b61b13f6c284	3708208	-4249889	-2171700
3825	3697	SOLITUDE	40e0b8d3a0edf28e	3952848	-4479972	-1933892
3826	3698	MONDAY	40e0bb051b52f002	5179984	-4424194	-1495125
3827	3699	ASKEW 178	40e0bf06e464ec84	4537104	1660531	4552191
3828	3700	DARK STAR	40e0bf2646d13020	3883920	-4546144	-1942429
3829	3701	ETTER-SET	40e0c616461da42b	5486768	-4730587	-1323516
3830	3702	WOLF S0-2	40e0c65177b840e7	4773200	-4851613	-1483503
3831	3703	ASKEW 4	40e0c8d69d60f9c6	2067504	-5563906	-2988222
3832	3704	TEXACO III	40e0d7cae1c0122c	3301424	-4840099	-2158700
3833	3705	ALUNDRA	40e0e02bc2e0a4f7	4973200	-4867216	-1427823
3834	3706	SIENA	40e0e0cca6f1212c	3363568	-4274032	-2404452
3835	3707	ASKEW 5	40e0e3c4a900ed20	1653936	-6180511	-3383836
3836	3708	YITHEASTER	40e0e513b5a9176a	5248912	-5047794	-1305909
3837	3709	ZAMMARKAND	40e0e91eb38fcb23	3952848	-4679972	-1872131
3838	3710	VACUITY	40e0e99a4e2e0933	3025712	-4803498	-2383158
3839	3711	ASTRA	40e0eb61a044bb55	5179984	-5034153	-1328806
3840	3712	VAMANA	40e0eb7dc0718ea9	4152848	-4342401	-1921549
3841	3713	GRADYRIA GATES	40e0ef6a4e970961	4673200	-5577290	-1330709
3842	3714	MIDNIGHT TRANSIT	40e0f357906e7e98	1257872	-6224855	-4433515
3843	3715	FOUNDER	40e0f4e54df13df0	4159632	-4836827	-1726052
3844	3716	YASHMAK	40e0f590b46acf83	4528560	-4391346	-1746540
3845	3717	NO FUEL HERE	40e0fb53d5e9455a	4221776	-4433564	-1858079
3846	3718	MANOLO	40e0ffa878b59b8a	3463568	-4138523	-2428710
3847	3719	OX	40e10777278d1205	3470352	-4485543	-2240447
3848	3720	RUNAWAY 2	40e10aa3e7067915	3852848	-5160565	-1755336
3849	3721	CLAY BALL	40e1119fa32b0463	1747152	-5428286	-3685875
3850	3722	EARIETH	40e11e0e25f2e600	4942128	-4922933	-1440887
3851	3723	POLONIA	40e1234aa0b4167f	3770352	-3942875	-2360976
3852	3724	SYL	40e124c11e3797b0	4190704	-4843563	-1729734
3853	3725	INSECURE	40e1269f60e501a6	4704272	-5164576	-1445736
3854	3726	LITHUANIA I	40e12a589206d71c	5317840	-5059032	-1306717
3855	3727	HEFTY SMURF	40e12b2f6484b766	4766416	-4282159	-1722711
3856	3728	BINARY MARY	40e12c0747002ec8	4259632	-5344350	-1544840
3857	3729	NLG'2873	40e12c706ba44f7b	2718928	-5334162	-2425086
3858	3730	LISTA 64	40e1426e4c91af41	3263568	-4312529	-2511501
3859	3731	FORMIDABLE	40e152ec738fe0fd	5211056	-4249377	-1602231
3860	3732	ASKEW 3	40e15bd431bf229e	2856784	-5334820	-2332653
3861	3733	PARSIMONY	40e1603775274840	4152848	-4642401	-1845811
3862	3734	KAPPA DENGIS	40e1642f95605da6	3508208	-5097063	-1991856
3863	3735	GYRIO	40e16628c833dea7	-2569264	5942531	-2333864
3864	3736	LISTA 90	40e171b989ad6653	3677136	-4540439	-2139806
3865	3737	LI+ STAR 1	40e171d95dced963	4942128	-5222933	-1384094
3866	3738	ETERNAL LIGHT	40e1771dbe7d3068	3163568	-4855203	-2328742
3867	3739	ARTANE	40e18387b0dbdfd7	4421776	-3901041	-2079375
3868	3740	AROLLARS	40e18ee7c925fe84	6231408	-4069308	-1418090
3869	3741	JOKE	40e18f6591b7c2f1	3777136	-4814201	-1977749
3870	3742	MASS FLAME	40e190c19c441a79	4252848	-4268974	-1981463
3871	3743	STURGILL'S STAR	40e19e3003154253	4873200	-4725936	-1566688
3872	3744	MULTIPLICA	40e1a2f3baa975d6	4152848	-4542401	-1914748
3873	3745	SAHAYA	40e1ac3744991ca3	3677136	-5323457	-1848970
3874	3746	KERRY	40e1bb47a748fb32	3370352	-4930627	-2185242
3875	3747	QUO VADIS	40e1bc58c6ceaee1	2674288	-4335112	-3133073
3876	3748	ICLE	40e1be5eecda7f91	3577136	-5125788	-1981876
3877	3749	WHIMAHU	40e1c21d478b8036	3608208	-4973476	-2026650
3878	3750	GREY STAR 2	40e1d03bbf84e311	3783920	-5333902	-1807549
3879	3751	FUEL STOP	40e1d05e6217ed1b	4804272	-4631733	-1639528
3880	3752	FUEL 1	40e1d094c62fb50e	4597488	-4487611	-1768375
3881	3753	FAMSOL	40e1d216e08b16f0	5179984	-4724194	-1491412
3882	3754	ASUKA	40e1d59a0e0245ae	5142128	-4600242	-1544061
3883	3755	BHAGAVAN	40e1d6404dc4f0e2	3877136	-4207596	-2239261
3884	3756	ATVATABAR	40e1ea54ecb5f5be	3677136	-4840439	-2061394
3885	3757	HEART OF ICE	40e1ed16b3263fb7	3677136	-5123457	-1948694
3886	3758	KENARSEC	40e1f069d41ef7ae	3094640	-5065016	-2343905
3887	3759	CASSUS	40e1f3074067c723	3946064	-4598171	-2025951
3888	3760	SANATANA	40e20c283476a7c7	3808208	-4326302	-2243413
3889	3761	ISLANDIA	40e21a614e0ebf44	1375376	-4768945	-5652465
3890	3762	SAPPHIRE	40e229bf6397ef08	5517840	-4407998	-1529357
3891	3763	LITHIUM HERE	40e22ea739a87e3e	4873200	-5285727	-1445634
3892	3764	RIVERA	40e2348ea85f8cbd	2267504	-5265996	-3122477
3893	3765	CALVAN	40e2369ea6cefac4	5004272	-4297120	-1734609
3894	3766	LISTA 66	40e246af0af61ecd	4559632	-4347912	-1888005
3895	3767	MILLENCOLIN	40e24b68baf1d829	3087856	-4383737	-2767901
3896	3768	CHILLED	40e2554093dddfd4	4866416	-4334985	-1779783
3897	3769	SRIVAS	40e256eab01113d4	3877136	-4307596	-2248909
3898	3770	DIFFERENT SIBILING	40e25703d75d32ba	4083920	-4439555	-2071621
3899	3771	KILLEBREW	40e257c801d7c1a4	3983920	-4627313	-2037785
3900	3772	GAS PUMP I	40e2697394715866	3608208	-5173476	-2020017
3901	3773	BURNING BEAUTY	40e26f983ea0f306	4014992	-4520064	-2080489
3902	3774	SCHEAM	40e27945486639ab	4259632	-5053825	-1757486
3903	3775	LAUMLAN	40e27bc5df6fda0b	3370352	-5130627	-2189113
3904	3776	SERENADE LAVENDER	40e27beb158c83d7	3952848	-5179972	-1848799
3905	3777	BASSALEG	40e27ca64c600bea	3601424	-4345494	-2419251
3906	3778	FAKE	40e28f7c00000000	4750000	-1650000	-4850000
3907	3778	FAKE	40e28f7c00000000	2750000	-4850000	-2850000
3908	3778	FAKE	40e28f7c00000000	-2850000	-4850000	2750000
3909	3778	FAKE	40e28f7c00000000	-4850000	-1650000	4750000
3910	3779	VIO	40e293879dbb4c96	4352848	-4195547	-2083180
3911	3780	PING PONG	40e29d298c42bf1b	4697488	-4226106	-1920267
3912	3781	SUKRITI	40e2a2ed3dc6a799	4390704	-4294299	-2024260
3913	3782	TRAVG	40e2a5c5dd6a153c	3677136	-5523457	-1880317
3914	3783	LIAMANTO	40e2ab7de269a577	4666416	-4712546	-1738732
3915	3784	DARTH BETA 1	40e2ac3ff0f17195	4628560	-4422675	-1868141
3916	3785	GREY SOURCE	40e2b07bdfafd218	4497488	-4949116	-1719600
3917	3786	ANGRA	40e2b9f06bf91eb3	4121776	-5030897	-1849493
3918	3787	BROWNIE	40e2bbf0cdc9499e	3914992	-4814989	-2035343
3919	3788	YU FRAJ	40e2ce364735b866	2574288	-4870940	-3071463
3920	3789	AGEAD	40e2d5596e9cd44a	4666416	-5329333	-1550966
3921	3790	LUXINA	40e2da64d12df4b6	3363568	-4338782	-2645725
3922	3791	CELESTIAL	40e2db0bf3a3e71a	2974288	-3903174	-3326370
3923	3792	ARERETREI	40e2df35ca75846c	3263568	-5240613	-2259806
3924	3793	CHARPRO	40e2f91b80784660	4052848	-5346901	-1793103
3925	3794	VORTIS	40e2fd6f33d5d6d1	2956784	-5439576	-2418075
3926	3795	PARADISE	40e2fe0032b37aa5	4904272	-4729963	-1676767
3927	3796	ANILK	40e2fe06d18ef56f	3977136	-4495690	-2175407
3928	3797		40e30462ba3f37aa	4252848	-4238193	-2160799
3929	3798	WANDERER 1	40e3081f26be4cfd	4290704	-4853395	-1871690
3930	3799	ANDOO	40e314ffb0c75e1b	2874288	-4331836	-3138717
3931	3800	VALENCIA	40e3253bb868c49d	4352848	-4395547	-2049316
3932	3801	ESTREYADOS	40e3298c8faa1916	5555696	-6149718	-1148640
3933	3802	DOMINANCE	40e32fae2cc1e282	4421776	-4201041	-2115273
3934	3803	BARREN LITHIUM A2	40e332c026b96f80	3532496	-4462138	-2494404
3935	3804	MAJOR	40e3334aea41466f	4321776	-4667302	-1949446
3936	3805	RUBY PORT	40e33c4ad35df270	4497488	-5149116	-1701105
3937	3806	SCOPE 01	40e33e4d9880ffb1	5142128	-4800242	-1596633
3938	3807	SPRAK	40e33f48b83ef93e	4973200	-4731331	-1675245
3939	3808	PILSON	40e343f2489a1e34	4046064	-4396081	-2218247
3940	3809	BESSIE12	40e35c19b344cb92	3663568	-4036433	-2681193
3941	3810	SEB	40e35c931ccfe21b	2460720	-4479008	-3597722
3942	3811	BLUEY	40e362c8cacd5be5	4052848	-4799379	-2041127
3943	3812	SELON	40e36864e79260cc	1244304	-6039060	-5289446
3944	3813	BABY T	40e370c40ff7f06f	3563568	-4371942	-2555511
3945	3814	DUDSTAR1	40e3738a0182d28c	5042128	-5211588	-1515986
3946	3815	TUK1506	40e3849e1bc88329	3777136	-4724017	-2240227
3947	3816	POSTO DE GASOLINA	40e38591377d65d3	6469264	-5056815	-1222128
3948	3817	BLUE SISTERS	40e3aac19d027083	4559632	-4547912	-1942346
3949	3818	CLEMENTINE	40e3b31b0dec693c	2981072	-4376854	-3092100
3950	3819	EXXENON	40e3b56400000000	2750000	-5150000	-2850000
3951	3819	EXXENON	40e3b56400000000	-2850000	-5150000	2750000
3952	3820	LIFELESS	40e3ba8e8c9cf991	4804272	-5431733	-1548329
3953	3821	ICHTENSTEIN	40e3c6e40f89c04c	3770352	-4542875	-2364699
3954	3822	MANY CHILD	40e3c7e3170aee4d	4635344	-5706207	-1531597
3955	3823	PRESIDIUM	40e3cf44cf3abe51	3708208	-5049889	-2166510
3956	3824	SPECUL	40e3de87659159eb	3877136	-4607596	-2277855
3957	3825	DEMNOS	40e3df7864772dd5	3263568	-5440613	-2292194
3958	3826	KHLER3L	40e3e95c40d776d3	3670352	-4880794	-2276340
3959	3827	EISENHERZ	40e3e9dd11a65db9	2560720	-4324092	-3683165
3960	3828	CHEVRON 2	40e3efdb4291f6b2	5173200	-4530193	-1742258
3961	3829	ARTIS	40e3f5fa58677f71	3908208	-4333788	-2413591
3962	3830	RYMTES	40e3fc60440cd61d	4766416	-5182159	-1657104
3963	3831	KARAD	40e4024e8ba2df8d	4014992	-4820064	-2117474
3964	3832	ALPHA DENGIS	40e404e9ce7078e8	4052848	-5199379	-1945650
